SERVICE_ID,BL_ID,NAME,SERVICE_TYPE,BL_NAME,PHOTOURL,URL,HTML,CONTACT,HOURS,MANAGE,STATUS,ADD_ID,GLOBALID,LAT,LONG
,,Peter A. Allard School of Law,faculty,,,,,,,,,,{60697E0C-E69B-4BCF-A893-6EB50845A560},49.2699477703674,-123.253515170691
,,Pharmaceutical Sciences,faculty,,,,,,,,,,{D05CA8EB-6DD1-4B0A-98F3-4479F3DFDE83},49.2623244181042,-123.243177829186
,,Sauder School of Business,faculty,,,,,,,,,,{C98C434B-C60D-45FD-86EE-4D54F3E4DFCB},49.2651912416651,-123.253919041576
,,Science,faculty,,,,,,,,,,{73749C3B-203C-4A5A-9A7B-D0B4AC1BC867},49.2629998654667,-123.252022362876
57,,Rose Garden & Flagpole Plaza,attractions,,,,,,,UBC,,AD-218,{83649DB0-D373-4E9A-AC13-7FDEDD020DE3},49.2691589370393,-123.256322466013
,,Father David Bauer Arena,attractions,,,,,,,,,,{D256DC88-C12A-4480-A312-B0ADC3F23A68},49.2604123988579,-123.241946837807
,,PROTRANS BC Community Arena,attractions,,,,,,,,,,{3514169B-D15D-4148-9D4B-EB79AC43697F},49.2604123988579,-123.241946837807
,,Robert F. Osborne Centre/Gymnasium,attractions,,,,,,,,,,{336B3394-B0FB-42A9-90E2-9C4BD2928536},49.2602584459807,-123.243759054639
97,,Thunderbird Park Sports Fields,athletics,,,,,,,Athletics,,AD-307,{5007441F-2A50-4411-B444-0AC99B67C27C},49.2581446688926,-123.241371106885
,,College o fHealth Disciplines,school/college,,,,,,,,,,{E4AF6FBB-07AF-4231-92B7-4EF584FA1381},49.2647687524937,-123.24692636278
,,School of Human Kinetics,school/college,,,,,,,,,,{CC1D200A-1D6C-48EC-B5AD-3DFDFD35A603},49.266701668546,-123.247849147912
,,"iSchool@UBC (Library, Archival & Information Studies)",school/college,,,,,,,,,,{DA851BDA-0F70-4AEA-BCD8-17ADBFC5C9E1},49.2675294306391,-123.252686261653
,,Robert H. Lee Graduate School ,school/college,,,,,,,,,,{0E95696D-B878-4F06-AEC8-3753ED7F5908},49.2651550289649,-123.253882504175
,,"School of LIbrary, Archival & Information Studies (SLAIS)",school/college,,,,,,,,,,{8CB0EE03-FB00-40EF-A357-9800FEDC0A00},49.267537605567,-123.252717893837
100,,Norma Rose Point School,school/college,,,,,,,VSB,Non-UBC,AD-128,{11F844F5-00AB-4263-8F85-3761AE3C1E67},49.2620266904125,-123.232229452937
99,590,University Hill Secondary School,school/college,,,,,,,VSB,,AD-31,{31C74E25-0934-40B8-B97F-F50BAE24C022},49.2541229403791,-123.239098340347
,,School of Architecture & Landscape Architecture (SALA),school/college,,,,,,,,,,{0AC43AAF-5558-44B5-ACC7-7527B30A1824},49.2676044103643,-123.255947827552
,,School of Journalism,school/college,,,,,,,,,,{497221EB-E78D-4A92-B9E6-0EF6E2522B89},49.2678121656624,-123.257773457388
,,School of Music,school/college,,,,,,,,,,{257A5287-3493-45CE-8105-0C6632E3B02C},49.2674465142444,-123.256712348287
,,School of Nursing,school/college,,,,,,,,,,{647794A4-4897-41C8-9500-2EA48F44A9C1},49.2641297056319,-123.245960955429
,,School of Population and Public Health (SPPH),school/college,,,,,,,,,,{7446D31B-9BC4-4AEC-B3F5-240CD6C9468C},49.2642558565262,-123.248399990014
,,School of Community and Regional Planning (SCARP),school/college,,,,,,,,,,{8B448E43-660F-42C9-8FC6-456AFD1DBF1F},49.2675607670912,-123.256061641926
,,School of Audiology & Speech Sciences,school/college,,,,,,,,,,{38139B47-0397-4FF6-B2DF-869D20428ACD},49.2653851996787,-123.246243654425
,,School of Social Work,school/college,,,,,,,,,,{1E285F7C-E901-4D1E-947B-71CCF9150079},49.2644786904695,-123.255098275215
271,465,Ami Cafe,cafe,,,,,,,Non-UBC,,AD-198,{1A1ED876-9BD0-4485-A0A3-9C2E6225E957},49.2646145398442,-123.244472335924
,,Go Global International Learning Programs,campus_services,,,,,,,,,,{730D385C-ACCB-43A1-AD56-8F452561823A},49.2678031194375,-123.258968465004
,,UBC Vantage College,school/college,,,,,,,,,,{F30AE49E-0E9B-4A74-8BCD-F9666771D754},49.2605026428777,-123.255388579825
,,Graduate Student Services,campus_services,,,,,,,,,,{030E1D9D-3FFB-4AEA-8BB3-F078586BB055},49.2683703277225,-123.257836223462
,,Vancouver School of Economics,school/college,,,,,,,,,,{9D328FBB-1069-48E3-9136-303008F98290},49.2709945252435,-123.250374233252
,,Graduate Student Centre/Society,campus_services,,,,,,,,,,{CE6F7204-83B9-4B5B-BCA3-D174128AD054},49.2683703277225,-123.257836223462
,,Access and Diversity,campus_services,,,,,,,,,,{865648BF-BF4D-4C3D-BDDA-C83B2ED664BE},49.2686318354029,-123.252197351951
,,"Awards, Fees and Financial Assistance ",campus_services,,,,,,,,,,{2380F4B6-BFBF-4E6C-955F-4CF2C9926D26},49.2686318354029,-123.252197351951
,,Career Services,campus_services,,,,,,,,,,{A8E06D10-349A-437C-AE3C-003A84F17D8A},49.2686318354029,-123.252197351951
,,Crane Library,campus_services,,,,,,,,,,{B3949414-32CD-40A4-8405-8EF32302874A},49.2690342815226,-123.252558700061
,,Enrolment Services,campus_services,,,,,,,,,,{D1FFCD98-3222-41B9-9FC7-83EFD8E4B087},49.2686318354029,-123.252197351951
,,Equity and Inclusion Office,campus_services,,,,,,,,,,{0A927AD8-0D8D-4C22-AAD2-11138A80342D},49.2686318354029,-123.252197351951
,,Undergraduate Student Services,campus_services,,,,,,,,,,{22FE8B8F-5293-4292-B0B9-551D654B2404},49.2686318354029,-123.252197351951
,,International Student Development,campus_services,,,,,,,,,,{F8B07E19-3290-43EA-8135-F19D597CA0CE},49.2678031194375,-123.258968465004
,,Campus Mail,campus_services,,,,,,,,,,{75A3ABFB-6172-4142-8422-E2D0B6AD6DFE},49.2613317369286,-123.253751871935
39,081,Campus Security (Lost and Found),campus_services,,,http://www.security.ubc.ca/,,,,UBC,,AD-117,{5DA1F1DE-2469-432E-ACAD-C97F8E0BF406},49.2648751754776,-123.250680596892
,,Land & Food Systems,libraries,,,,,,,,,,{60983BA4-3026-413E-946C-825F2BEE8294},49.2645648429158,-123.247573170066
,,Student Health Services,campus_services,,,,,,,,,,{E0D7D0BE-BAA5-4EEF-9616-7E8F478D0A3C},49.2639844278988,-123.245717685394
,,UBC Press,campus_services,,,,,,,,,,{26EDCC85-0D10-4947-9403-BD993496C868},49.2648383233417,-123.255965969456
,,Engineering,libraries,,,,,,,,,,{ED5F70A1-8BD7-45A4-8458-9314224D1594},49.2645632023388,-123.247570161346
,,Student Housing and Hopitality Services,campus_services,,,,,,,,,,{F5414E03-3FA5-45D3-9A97-C33197638BD7},49.2611709154279,-123.25558687644
,,Science,libraries,,,,,,,,,,{CE3824E3-17E8-41E0-8E67-E22C7401B214},49.2645627498381,-123.247571440107
,,Wellness Centre,campus_services,,,,,,,,,,{0571CE92-2BCB-41D2-A5BF-18D637E960EE},49.2676183021664,-123.252687199357
,,Village Gate Homes (Rental Housing) ,campus_services,,,,,,,,,,{F60F07BB-ABB2-4BB9-BD11-D6E484BB6CE2},49.2550708174466,-123.236051388153
,,Data/GIS Lab,libraries,,,,,,,,,,{E4A2465A-2B67-4065-9163-91F1FF3C0C44},49.2666818306781,-123.254492908669
,,English Language Institute (ELI),campus_services,,,,,,,,,,{75139D70-6F8E-44EB-AD00-AD7F9BF0084F},49.2633650250231,-123.254953645517
,,West Coast Suites,campus_services,,,,,,,,,,{17B15E57-4905-48DE-9FEF-96B5D204E638},49.2694780454229,-123.248592277342
,,Continuing Studies Administrative Office,campus_services,,,,,,,,,,{D7829E35-9DA7-4BE8-9C90-D27AB6B3DB60},49.265919183755,-123.246245594204
,,Foresty,libraries,,,,,,,,,,{DFFAF740-B90C-4F90-AB82-68C7BB8046DA},49.2645562984656,-123.247574380853
,,Government Publications and Maps,libraries,,,,,,,,,,{42B546ED-C82A-49C7-A85F-DC3E6564C5B6},49.2666646855285,-123.255136252263
,,Allan McGavin Sports Medicine Centre,campus_services,,,,,,,,,,{D4DBB576-3F16-4EA4-AE3A-F26FA60EFB61},49.2645006461668,-123.244421255303
,,Health and Medicine,libraries,,,,,,,,,,{F4EEB96B-A668-4D72-858F-38F39CBFF301},49.2645627498381,-123.247571440107
,515-1,Humanities & Social Sciences,libraries,,,http://www.library.ubc.ca/koerner,,,,Library,,,{95BD0D43-8454-4F5B-9192-8A6EEA9CCD16},49.2666545082328,-123.255131414984
,515-1,Microforms & Journals ,libraries,,,http://www.library.ubc.ca/koerner,,,,Library,,,{AC6194F0-8A9E-434C-A07A-D02162BFB3FB},49.2666545082328,-123.255131414984
,,Child Care Services ,campus_services,,,,,,,,,,{6ED03B48-B218-4CBF-9138-734042A99300},49.2609195221339,-123.234212480275
,516,"Music, Art & Architecture LIbrary",libraries,,,http://www.ikebarberlearningcentre.ubc.ca/,,,,Library,,,{6EFEC048-8515-40AB-AC05-CB034FBD7956},49.2678760431081,-123.252976054886
,516,Rare Books and Special Collections,libraries,,,http://www.ikebarberlearningcentre.ubc.ca/,,,,Library,,,{0F4F9900-BC69-472B-A681-5BAEA324DC42},49.2678760431081,-123.252976054886
,516,University Archives,libraries,,,http://www.ikebarberlearningcentre.ubc.ca/,,,,Library,,,{F5F2A2DF-00B8-49A3-BB9B-ACEBF7C1D209},49.2678760431081,-123.252976054886
,,Dental Speciality Clinics,campus_services,,,,,,,,,,{6B90AC3B-6E0A-4A97-8D10-873DF8A38353},49.2656067917432,-123.245463940859
,,Family Practice Teaching Unit/Clinic,campus_services,,,,,,,,,,{230CAF99-D751-4A55-869F-4F9433294EC7},49.2659080089127,-123.246341005034
,,The Media Group ,campus_services,,,,,,,,,,{F41E812E-EEA8-48D3-9050-7AE94713F4C4},49.2648704156474,-123.24666646303
202,81,Starbucks,cafe,,,http://www.food.ubc.ca/place/starbucks/,,,,SHHS,,AD-116,{641CB5C9-2DA2-4081-B63D-23D4A2FA4E7C},49.2651914346951,-123.250847586671
37,463,UBC Hospital,hospital,,,http://www.vch.ca/locations-and-services/find-locations/?site_id=164,,,,VCH,,AD-197,{EF2FB1EF-4347-4595-B45F-F217AA8F1EC1},49.2641837250472,-123.246020738895
270,099,Botanical Garden Parking,parking,,,,,,,Parking,,AD-120,{8B1213FC-B636-4217-AAEB-BBA9EA865558},49.2548391754145,-123.251485673274
205,529,Caffe Perugia,cafe,,,http://www.food.ubc.ca/place/caffe-perugia,,,,SHHS,,AD-219,{CBB66FCD-FEA3-4FFC-A207-0D09DA429278},49.2622520207325,-123.244822518466
268,785,Thunderbird Stadium Parking,parking,,,,,,,Parking,,,{CB525073-C6B8-49AD-BA81-65F446BBFB58},49.2548976478969,-123.244231055851
185,344,Sage Bistro,restaurant,,,http://www.food.ubc.ca/place/sage/,,,,SHHS,,AD-166,{FB1FEAA7-6F9B-4677-A076-F04AD7DFD7B4},49.2688170935467,-123.256925687798
229,633,The Loop Cafe,cafe,,,http://www.food.ubc.ca/place/loop-cafe/,,,,SHHS,,AD-243,{7F3EFA20-E015-46E3-97AB-CA39B63EE1F9},49.2618833236687,-123.253035399523
186,344,Ideas Lunch & Wine Bar,restaurant,,,http://www.food.ubc.ca/place/ideas-lunch-wine-bar/,,,,SHHS,,AD-166,{86C2DD07-FE4D-4033-B3D9-4C54F49D2514},49.2688527547011,-123.256812552913
191,544,Vanier's Dining Room,restaurant,,,http://www.food.ubc.ca/place/vaniers-dining-room/,,,,SHHS,,AD-19,{B4E723BD-789B-484E-8031-D0E6BC7AFE41},49.2647227086232,-123.258680998035
208,841,Great Dane Coffee,cafe,,,http://www.greatdanecoffee.com/,,,,Non-UBC,,AD-81,{D971EC27-A78C-4803-8582-396348E41487},49.2700757921666,-123.250804599452
225,23,Sauder Exchange Cafe,cafe,,,http://www.food.ubc.ca/place/sauder-exchange-cafe/,,,,SHHS,,AD-98,{FC9DC745-1D37-4095-BB4C-711FEE8C431A},49.2648583750888,-123.253580527786
218,232,Neville's,cafe,,,,,,,SHHS,,AD-151,{E2ADFD64-7395-40A8-986A-DBFE7979B6F3},49.2641722111927,-123.25309104518
226,313,Starbucks,cafe,,,http://www.food.ubc.ca/place/starbucks/,,,,SHHS,,AD-160,{1CDFC81E-DC77-47C0-8D96-91FA0D3C41BC},49.2620569280616,-123.250102073435
269,199,David Strangway Parking,parking,,,,,,,Parking,,<Null>,{BE73ACC5-F1F2-49E2-9A2F-5BD0BFC0C8AD},49.2656906952342,-123.246380303879
232,353,Tim Hortons,cafe,,,http://www.food.ubc.ca/place/tim-hortons/,,,,SHHS,,AD-167,{A6251A5C-3757-4CF7-BAA6-6612FE473B65},49.2604445984796,-123.248355370371
267,551,Thunderbird Parkade,parking,,,,,,,Parking,,AD-224,{30BB6767-60EB-4A7A-80EC-DE615999E7E3},49.2616289271749,-123.243051932713
269, ,Wesbrook Village Parking,parking,,,,,,,Parking,,<Null>,{C4F7AE82-7DCB-42EB-8B82-74D0B07C49DF},49.2543402584995,-123.23676605646
269, ,C2 Lot - TEF3 Parking Lot,parking,,,,,,,Parking,,<Null>,{58CA618F-7940-4052-B195-B6D099BBA8C7},49.2612855469655,-123.245815362995
269, ,B4 Parking Lot,parking,,,,,,,Parking,,<Null>,{824A9360-4BB4-4C91-9849-23D8B38630C0},49.2599197184334,-123.249762818899
269, ,Hospital Parking,parking,,,,,,,Parking,,<Null>,{EFF5503D-6B3B-428E-A188-8FD7A1BF8FD7},49.2648170599594,-123.245053185994
263,528,Rose Garden Parkade,parking,,,,,,,Parking,,AD-218,{45C45116-13D7-415B-BABC-F6602DCDACFB},49.2695770231919,-123.256574695002
264,792,North Parkade,parking,,,,,,,Parking,,AD-272,{3615A4E3-190B-43E6-AD50-77772F24C756},49.2690619955871,-123.250957403685
266,467,Health Sciences Parkade,parking,,,,,,,Parking,,AD-199,{EFA86C39-4B54-4A61-A6AE-DC19660C7758},49.2633658777186,-123.247823299184
263, ,Music Parking Lot,parking,,,,,,,Parking,,AD-218,{1A3DAEA9-FD8A-4312-A93A-8E87BB979371},49.2674108529015,-123.257374983445
268,900,West Parkade,parking,,,,,,,Parking,,AD-301,{ECCD4504-E867-4F5E-8F8C-FA31C0069B7C},49.2626139128477,-123.255006949736
265,052,Fraser River Parkade,parking,,,,,,,Parking,,AD-109,{C00156A6-19C8-4FA7-90A0-52DE8CBF1EE9},49.266056938381,-123.258028005189
263, ,MoA Parking Lot,parking,,,,,,,Parking,,AD-218,{91372ECA-044F-4B5E-9144-FF16D7099A71},49.2692193956259,-123.258358009657
263, ,Cecil Green Parking Lot,parking,,,,,,,Parking,,AD-218,{B9148EB7-470F-4DB9-ADBA-40221FE48A00},49.2708355514935,-123.257764937224
,,Hummingbird Child Centre,child_care,,,,,,,,,,{38BF8D1D-CAAA-4BAA-AA70-2C183B9332E8},49.2603714171927,-123.251276572956
199,790,A&W,cafe,,,http://www.aw.ca/,,,,SHHS,,AD-271,{F7C77705-B14C-4813-B25F-935C1DB9AFEE},49.2673931802782,-123.249748830904
200,490,Bento Sushi,cafe,,,http://www.food.ubc.ca/place/bento-sushi/,,,,SHHS,,AD-204,{879B32CD-2FC6-40EC-AD69-313C4D1B8B7E},49.265811786582,-123.254211030064
192,869-1,Gage Mini Mart,minimart,,,http://www.food.ubc.ca/place/gage-mini-mart/,,,,SHHS,,AD-297,{277C0C99-EE49-4B34-827C-174CE384BFE2},49.2694359703647,-123.249617400599
201,694,Blenz Coffee,cafe,,,http://blenz.com/,,,,Non-UBC,,AD-53,{B1484B28-183B-48CF-B667-3F37E3EF0594},49.2540197224563,-123.235095722887
193,544,Hubbards,minimart,,,http://www.food.ubc.ca/place/hubbards,,,,SHHS,,AD-19,{D2C2E848-DBD3-4F4D-8628-6682A70EBEF4},49.2648806703784,-123.258818200224
194,81,Corner Store,minimart,,,http://shop.bookstore.ubc.ca/c-471-corner-store.aspx,,,,SHHS,,AD-116,{9AB5D224-316B-4F19-96D7-86A3A98601B1},49.2652127015035,-123.250784867075
195,199,Mahony and Sons,restaurant,,,http://mahonyandsons.com/,,,,Non-UBC,,AD-327,{36D17B2F-BD01-4A46-84F4-22E813017C61},49.2659582218586,-123.246762186652
209,516,Ike's Cafe,cafe,,,http://www.food.ubc.ca/place/ikes/,,,,SHHS,,AD-210,{1F8F2D1F-DBA4-4729-8D2B-FFD91E8CD938},49.2672017005492,-123.25276539585
196,540-1,Magda's,minimart,,,http://www.food.ubc.ca/place/magdas/,,,,SHHS,,AD-223,{0CD77121-EAA6-4721-8C20-88E0B82DE56C},49.2578796099234,-123.252812100414
214,225,Magma Cafe,cafe,,,http://www.food.ubc.ca/place/magma-cafe/,,,,SHHS,,AD-178,{C7283DDC-DB2C-4FB8-AE32-4949B7AA082E},49.2626468570992,-123.251833852001
198,790,Starbucks,cafe,,,http://www.food.ubc.ca/place/starbucks/,,,,SHHS,,AD-149,{69155220-BDD3-4C24-9C48-9BF85A825621},49.2673325826831,-123.249632495071
216,904,Mercante,cafe,,,http://www.food.ubc.ca/place/mercante/,,,,SHHS,,AD-303,{766C53E1-C0B8-41AD-AADC-5AD7BF5AC9A3},49.2637626413802,-123.255015244231
217,689,Murchie's Tea and Coffee,cafe,,,http://www.murchies.com/store/,,,,Non-UBC,,AD-340,{1D34D75D-B399-4653-9376-50D095D5970C},49.2548355967236,-123.235734179414
250,795,Pie R Squared,cafe,,,http://www.ams.ubc.ca/foodanddrink/piersquared/#,,,,AMS,,AD-102,{CEC30D2A-F494-4C55-AB2F-C6A094F66D72},49.2666078368357,-123.249763560848
,,Chapman Learning Commons,libraries,,,http://hours.library.ubc.ca/#view-chapman,,,,,,,{046919A1-9955-4364-A219-9C1158B4157B},49.2676270845059,-123.252929612104
,,Green College,school/college,,,http://www.greencollege.ubc.ca/,,,,,,,{0B09F5C4-9FE4-40C6-A8C1-9F2ABE9F923C},49.2709809647794,-123.256322863176
,,St. John's College,school/college,,,http://stjohns.ubc.ca/,,,,,,,{BF33EF60-D283-44B0-AEF4-1CD0ABA335AB},49.262808439527,-123.256264164302
211,790,Koya Japan,cafe,,,http://koyajapan.com/en/menu.html,,,,SHHS,,AD-271,{5DE14AD2-48D2-4C2C-942B-AADE0F54BB5D},49.2673931802782,-123.249748830904
,,Palate,cafe,,,http://www.ams.ubc.ca/foodanddrink/palate/,,,,,,,{925385DA-D594-4F74-990C-57769D6F1E25},49.2666139668769,-123.249764067383
182,,A&W,cafe,,,http://www.aw.ca/,,,,UEL,Non-UBC,AD-323,{10606988-338D-4765-9C09-E02065DEFD45},49.2664700695944,-123.243436667678
,,Admissions (Undergraduate) ,campus_services,,,https://www.grad.ubc.ca,,,,,,,{F90F38F9-CDF0-49A3-A0E0-556FCCDBA712},49.2686318354029,-123.252197351951
41,852,University Fire Hall #10,campus_services,,,http://www.vanffcpr.org/location/location.php?id=10,,,,Non-UBC,,AD-286,{517CF01B-E1CA-4737-B5B4-CE810B8A4296},49.2590905720413,-123.237775014192
13,790,The Bike Kitchen,commercial_services,,,http://thebikekitchen.com/,,,,AMS,,AD-271,{E4A5DC5E-9D86-41BF-B54A-1A1954F4FCEB},49.2683245222575,-123.252136731571
204,570,Cafe MOA,cafe,,,http://www.food.ubc.ca/place/cafe-MOA/,,,,SHHS,,AD-228,{73978A38-EFF2-41E6-832D-CEB28462A291},49.2693343325307,-123.25926089175
189,408,Seedlings,restaurant,,,http://www.ubcsprouts.ca/initiatives/seedlings/,,,,Non-UBC,,AD-179,{8D2CC77B-A071-44AB-894F-AC4766F4160F},49.2683224792333,-123.257832313574
187,408,Koerner's Pub,restaurant,,,http://koerners.ca/,,,,Non-UBC,,AD-179,{1F611EC5-2D0C-4B48-ACAC-3695B107C180},49.2683144690385,-123.258074447918
207,790,Daily Dose Cafe,cafe,,,http://www.food.ubc.ca/place/daily-dose/,,,,SHHS,,AD-217,{62CD79E9-CD85-4A0E-BDB4-42885E209272},49.2624998580978,-123.243047456285
210,473,IRC Snack Bar,cafe,,,http://www.food.ubc.ca/place/irc-snackbar/,,,,SHHS,,AD-220,{75B7EF44-DD9C-4579-ADB9-4CE02091E640},49.2646661226676,-123.247315309169
212,482,Law Cafe,cafe,,,http://www.food.ubc.ca/place/law-cafe/,,,,SHHS,,AD-203,{A277DA9A-94F2-4049-8D15-D2C8992539DF},49.2699518555292,-123.253653503784
221,790,Subway,cafe,,,http://www.food.ubc.ca/place/subway/,,,,SHHS,,AD-271,{B39DD64B-9334-4238-B69F-E6882B20742F},49.2673931802782,-123.249748830904
223,490,Qoola,cafe,,,http://www.food.ubc.ca/place/qoola/,,,,SHHS,,AD-204,{EE2653BD-5B43-4207-9AF1-678D1C716C73},49.265811786582,-123.254211030064
224,165,Reboot Cafe,cafe,,,http://www.food.ubc.ca/place/reboot-cafe/,,,,SHHS,,AD-130,{EDF26827-8BB8-4507-8EB6-4CFB18E9CACB},49.2609325462409,-123.248604553471
249,795,Grand Noodle Emporium,cafe,,,http://www.ams.ubc.ca/foodanddrink/grandnoodle/,,,,AMS,,AD-102,{FBA5A766-9645-4366-8655-4AFC20BAAC70},49.2666078368357,-123.249763560848
227,606,Starbucks,cafe,,,http://www.food.ubc.ca/place/starbucks/,,,,SHHS,,AD-238,{8670F50D-FF34-41D7-A529-B2F639640719},49.261308099127,-123.246595335599
228,121-1,Stir It Up,cafe,,,http://www.food.ubc.ca/place/stir-it-up-cafe/,,,,SHHS,,AD-123,{BD0F7862-7C28-43D6-B899-30C7D1262414},49.2683574571169,-123.254740910264
231,490,Tim Hortons,cafe,,,http://www.food.ubc.ca/place/tim-hortons/,,,,SHHS,,AD-204,{4C926368-F5E6-45C3-864D-84A6EA517305},49.265811786582,-123.254211030064
233,694,Togo Sushi,cafe,,,http://www.togosushi.ca/ubc.html,,,,Non-UBC,,AD-336,{DE171756-3A00-40F4-8CF8-F66FD37A466B},49.2539738990147,-123.235385063494
235,490,Triple O's,cafe,,,http://www.food.ubc.ca/place/triple-o/,,,,SHHS,,AD-204,{2199A000-5952-4A9C-8FF9-856840AE3380},49.265811786582,-123.254211030064
241,795,The Pit,restaurant,,,http://www.the-pit.ca/,,,,AMS,,AD-273,{774ABD4E-B8BD-4443-BD30-822632CA438E},49.2667615412836,-123.250105116844
242,795,Upper Case Cafe,cafe,,,http://www.ams.ubc.ca/foodanddrink/uppercase/,,,,AMS,,AD-102,{351A850E-AE44-44A9-B9B8-8E22752A92A7},49.2666078368357,-123.249763560848
243,795,Lower Case Cafe,cafe,,,http://www.ams.ubc.ca/foodanddrink/lowercase/,,,,AMS,,AD-102,{895E20CE-AFD0-4D43-A65E-F25B8DD0C87E},49.2666078368357,-123.249763560848
245,795,Flipside,cafe,,,http://www.ams.ubc.ca/foodanddrink/flipside/,,,,AMS,,AD-102,{D141C79E-B510-4581-A47A-EEF7475B6983},49.2666078368357,-123.249763560848
246,795,Liquid Nutrition,cafe,,,http://www.liquidnutrition.com/,,,,Non-UBC,,AD-102,{824E5134-A7B9-4CEE-A2C3-2ED9C4490EBC},49.2666078368357,-123.249763560848
247,795,Peko Peko,cafe,,,http://www.ams.ubc.ca/foodanddrink/pekopeko/,,,,AMS,,AD-102,{A4AE5A21-42A6-44FF-99E4-4B1A1B8D26D3},49.2666078368357,-123.249763560848
248,795,Qoola,cafe,,,http://www.food.ubc.ca/place/qoola/,,,,Non-UBC,,AD-102,{B0077BC0-DAF7-4E59-9670-CD7E11A5C301},49.2666078368357,-123.249763560848
91,199,Scotia Bank,bank,,,"http://www.scotiabank.com/ca/en/0,,2,00.html",,,,Non-UBC,,AD-325,{3DD1447B-6FB4-4B42-A9D6-D21BAA55B84C},49.2660498398454,-123.246144824591
,,Student Recreaction Centre (SRC),athletics,,,,,,,,,,{5D0243A8-DD1D-4B62-9142-759CDB570948},49.2682555915221,-123.249231011893
95,434,Gerald McGavin UBC Rugby Centre,athletics,,,http://sportfacilities.ubc.ca/gmrc/,,,,Athletics,,AD-185,{94B23820-95EE-402E-BD0D-3D192D39BCF8},49.2595774817931,-123.24125145744
,,University Village various venues,retail,,,,,,,,,,{02883A53-BD2C-4462-A972-989656D89591},49.266260700548,-123.242792042141
,,Wesbrook Village various venues,retail,,,,,,,,,,{D37ABCC4-D78E-439C-94EB-7A6272EBC1D2},49.254417695195,-123.235264333238
11,593-1,Running Room,retail,,,http://www.runningroom.com/hm/inside.php?id=4442,,,,Non-UBC,,AD-358,{E551A27C-D0DA-4AE8-9848-546D23FBF916},49.2549509085061,-123.235399695678
12,686,RBC,bank,,,http://www.rbcroyalbank.com/personal.html,,,,Non-UBC,,AD-230,{A74214FB-8608-4B48-901D-52122C031EE9},49.2550085181848,-123.23598451126
38,852,RCMP,campus_services,,,http://university.bc.rcmp-grc.gc.ca/,,,,Non-UBC,,AD-286,{AE781FC9-5619-430F-B137-8C81E389CCA4},49.2589283321803,-123.238062993281
76,697,Wesbrook Community Centre,community_centre,,,http://planning.ubc.ca/vancouver/projects-consultations/under-construction/neighbourhood-lands/wesbrook-community-centre,,,,UNA,,AD-57,{C47BA330-F7D1-42DD-B4E9-6668856B5F54},49.2540137282375,-123.237573557444
77,627,Old Barn Community Centre,community_centre,,,http://www.myuna.ca/oldbarn/,,,,UNA,,AD-43,{3B3ECDFD-7E33-4DDD-A853-B56B265B39EF},49.2588985845136,-123.248292878535
80,817-4,St. Andrew's Hall,worship,,,http://www.standrews.edu/,,,,Non-UBC,,AD-304,{F9ADBCBE-A410-432D-BE83-D4E0A80F06D1},49.2703568847939,-123.25189641842
83,418,Green College,housing_student,,,http://www.greencollege.ubc.ca/,,,,SHHS,,AD-5,{A79B41E9-F535-42C1-95A1-BA6786FA4CF0},49.2709220594641,-123.256407285595
85,822-1,St. John's College,housing_student,,,http://stjohns.ubc.ca/,,,,SHHS,,AD-278,{209E58E7-DDA6-4342-B16E-2ED81044D208},49.2627528557408,-123.256231146931
86,377-1,Marine Drive Residence Front Desk,housing_student,,,http://vancouver.housing.ubc.ca/residences/marine-drive-residence/,,,,SHHS,,AD-172,{EB8C67A2-E23C-43B3-8DC6-43D06AE7DBE0},49.2614406042969,-123.256758737499
88,783,Thunderbird Residence  Front Desk,housing_student,,,http://vancouver.housing.ubc.ca/residences/thunderbird/,,,,SHHS,,AD-70,{FE1DF49F-B252-405F-869B-3A6E02A6FB54},49.2594401954116,-123.249315660043
90,011,Acadia Park Residence Front Desk,housing_student,,,http://vancouver.housing.ubc.ca/residences/acadia-park/,,,,SHHS,,AD-91,{C55E547A-CFE1-4D24-BE48-00BA6D72A826},49.2625191105804,-123.237232474332
98,593-2,Wesbrook Village Welcome Centre,attractions,,,http://www.wesbrookvillage.com/,,,,UBCPT,,AD-236,{E31DECE1-7FFE-446C-A79E-6796FF4723F4},49.2541616981901,-123.2348075579
121,694,Mozart School of Music,commercial_services,,,http://www.msmvan.com/,,,,Non-UBC,,AD-339,{99736449-01BB-4BB5-B654-76F0D9F54120},49.2537124546766,-123.235244509224
123,690,Hot Box Yoga,commercial_services,,,http://www.thehotboxyoga.com/,,,,Non-UBC,,AD-277,{F509A66D-7375-43D8-9C35-6E56C1F45092},49.2544332952646,-123.236364521999
101,199,Nobel Biocare Oral Health Centre,commercial_services,,,http://www.dentistry.ubc.ca/treatment/about/,,,,UBC,,AD-323,{7E82E9EC-982B-4A52-B308-68A24AE0BF66},49.2659071282856,-123.245575747537
108,,Nobel Park Playground + Baseball Field,park,,,http://wesbrook.app2.thoughtshop.com/posts/nobel-park#.VYm4Wfm4S70,,,,UNA,,AD-310,{12781C23-D56C-4FE9-8B99-3D1D4E02DE14},49.2502835773542,-123.23419505221
124,593-1,Insure BC,commercial_services,,,http://www.insurebc.ca/,,,,Non-UBC,,AD-359,{FE986EC1-A152-4132-A4F5-204DD0E33304},49.2548419755911,-123.235361625725
